Checked,Protein FDR Confidence: Combined,Master,Accession,Description,Exp. q-value: Combined,Contaminant,Sum PEP Score,Coverage [%],# Peptides,# PSMs,# Unique Peptides,# AAs,MW [kDa],calc. pI,Score Sequest HT: Sequest HT,# Peptides (by Search Engine): Sequest HT,Biological Process,Cellular Component,Molecular Function,Pfam IDs,Entrez Gene ID,Ensembl Gene ID,Chromosome,WikiPathways,Gene Symbol,KEGG Pathways,Reactome Pathways,# Protein Pathway Groups,# Razor Peptides,"Abundances (Normalized): F1: 126, Sample","Abundances (Normalized): F1: 127N, Sample","Abundances (Normalized): F1: 127C, Sample","Abundances (Normalized): F1: 128N, Sample","Abundances (Normalized): F1: 128C, Sample","Abundances (Normalized): F1: 129N, Sample","Abundances (Normalized): F1: 129C, Sample","Abundances (Normalized): F1: 130N, Sample","Abundances (Normalized): F1: 130C, Sample","Abundances (Normalized): F1: 131, Sample","Abundance: F1: 126, Sample","Abundance: F1: 127N, Sample","Abundance: F1: 127C, Sample","Abundance: F1: 128N, Sample","Abundance: F1: 128C, Sample","Abundance: F1: 129N, Sample","Abundance: F1: 129C, Sample","Abundance: F1: 130N, Sample","Abundance: F1: 130C, Sample","Abundance: F1: 131, Sample","Found in Sample: [S1] F1: 126, Sample","Found in Sample: [S3] F1: 127C, Sample","Found in Sample: [S2] F1: 127N, Sample","Found in Sample: [S5] F1: 128C, Sample","Found in Sample: [S4] F1: 128N, Sample","Found in Sample: [S7] F1: 129C, Sample","Found in Sample: [S6] F1: 129N, Sample","Found in Sample: [S9] F1: 130C, Sample","Found in Sample: [S8] F1: 130N, Sample","Found in Sample: [S10] F1: 131, Sample",# Protein Groups,Modifications
FALSE,High,Master Protein,Q9UJX3,Anaphase-promoting complex subunit 7 OS=Homo sapiens OX=9606 GN=ANAPC7 PE=1 SV=4,0,FALSE,18.031,9,5,5,5,599,66.8,5.64,14.71,5,cell division;metabolic process;regulation of biological process,cytosol;nucleus,protein binding,"Pf00515, Pf07719, Pf09674, Pf13414, Pf13432",51434,ENSG00000196510.12,12,,ANAPC7,Cell cycle; Progesterone-mediated oocyte maturation; Oocyte meiosis; Ubiquitin mediated proteolysis; HTLV-I infection,APC/C:Cdc20 mediated degradation of Cyclin B; Inactivation of APC/C via direct inhibition of the APC/C complex; Autodegradation of Cdh1 by Cdh1:APC/C; APC-Cdc20 mediated degradation of Nek2A; APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1; Antigen processing: Ubiquitination & Proteasome degradation; Phosphorylation of the APC/C; APC/C:Cdc20 mediated degradation of Securin; Separation of Sister Chromatids; Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase; Cdc20:Phospho-APC/C mediated degradation of Cyclin A; Senescence-Associated Secretory Phenotype (SASP),37,0,678.5,603.2,963.1,767.1,405.1,436,594.6,1258.2,630.9,599,678.5,420.6,702.1,697.7,159.1,143.2,183.8,256.7,58.5,42.1,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9BWS9,Chitinase domain-containing protein 1 OS=Homo sapiens OX=9606 GN=CHID1 PE=1 SV=1,0,FALSE,18.024,13,5,5,5,393,44.9,8.63,15.7,5,defense response;metabolic process;regulation of biological process;response to stimulus;transport,endosome;extracellular;membrane;nucleus;organelle lumen;vacuole,catalytic activity;protein binding,Pf00704,66005,ENSG00000177830.17,11,,CHID1,,Platelet degranulation,4,0,1048.8,1159.8,1067.5,1099.8,1027.6,623.9,620.1,636.1,914.6,733.4,1048.8,808.6,778.2,1000.3,403.6,204.9,191.7,129.8,84.8,51.6,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9H832,Ubiquitin-conjugating enzyme E2 Z OS=Homo sapiens OX=9606 GN=UBE2Z PE=1 SV=2,0,FALSE,17.978,11,4,6,4,354,38.2,5.62,16.94,4,cell death;metabolic process;regulation of biological process;transport,cytoplasm;cytosol;nucleus,catalytic activity;nucleotide binding;protein binding,"Pf00179, Pf05743",65264,ENSG00000159202.17,17,,UBE2Z,Ubiquitin mediated proteolysis,Synthesis of active ubiquitin: roles of E1 and E2 enzymes; Antigen processing: Ubiquitination & Proteasome degradation,9,0,2030.1,1882.9,1958.4,2047.2,2069,2313.9,2986,3023.3,3985.5,2929.9,2030.1,1312.7,1427.7,1862.1,812.7,759.8,922.9,616.9,369.7,206,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9NPA8,Transcription and mRNA export factor ENY2 OS=Homo sapiens OX=9606 GN=ENY2 PE=1 SV=1,0,FALSE,17.972,45,6,7,6,101,11.5,9.33,18.78,6,cell organization and biogenesis;metabolic process;regulation of biological process;transport,mitochondrion;nucleus,,Pf10163,56943,ENSG00000120533.12,8,,ENY2,,HATs acetylate histones,3,0,851.2,836.1,884.1,953.2,1073.5,1138.9,1282.8,1072.6,1219.8,1224.8,851.2,582.9,644.5,867,421.6,374,396.5,218.8,113.2,86.1,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P26447,Protein S100-A4 OS=Homo sapiens OX=9606 GN=S100A4 PE=1 SV=1,0,FALSE,17.961,28,3,8,3,101,11.7,6.11,26.68,3,cell organization and biogenesis;regulation of biological process,extracellular;nucleus,metal ion binding;protein binding;RNA binding,"Pf01023, Pf13499",6275,ENSG00000196154.11,1,,S100A4,,,0,0,836,797.3,879.9,897.8,956,1278.9,1606,1375.1,1661.7,1579.7,836,555.9,641.4,816.6,375.5,419.9,496.4,280.6,154.1,111.1,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,O95486,Protein transport protein Sec24A OS=Homo sapiens OX=9606 GN=SEC24A PE=1 SV=2,0,FALSE,17.956,8,7,9,6,1093,119.7,7.66,17.99,7,cell organization and biogenesis;regulation of biological process;transport,cytoplasm;cytosol;endoplasmic reticulum;membrane,metal ion binding;protein binding,"Pf00626, Pf04810, Pf04811, Pf04815, Pf08033",10802,ENSG00000113615.12,5,Sterol Regulatory Element-Binding Proteins (SREBP) signalling,SEC24A,Protein processing in endoplasmic reticulum,"Regulation of cholesterol biosynthesis by SREBP (SREBF); Cargo concentration in the ER; Antigen Presentation: Folding, assembly and peptide loading of class I MHC; COPII (Coat Protein 2) Mediated Vesicle Transport; MHC class II antigen presentation",20,1,1322.1,1194,1299.1,1388.7,1314,1357.6,1222.1,1435.3,1669.6,1038.6,1322.1,832.4,947.1,1263.1,516.1,445.8,377.7,292.9,154.9,73,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,O75817,Ribonuclease P protein subunit p20 OS=Homo sapiens OX=9606 GN=POP7 PE=1 SV=2,0,FALSE,17.937,24,4,4,4,140,15.6,8.94,14.37,4,metabolic process,cytoplasm;nucleus,catalytic activity;protein binding;RNA binding,"Pf01918, Pf12328",10248,ENSG00000172336.4,7,,POP7,Ribosome biogenesis in eukaryotes; RNA transport,tRNA processing in the nucleus,5,0,837.2,729.3,843.2,796.5,909.7,1165.7,949.1,1110.5,1525.6,1781.4,837.2,508.5,614.7,724.5,357.3,382.8,293.3,226.6,141.5,125.3,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P16885,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-2 OS=Homo sapiens OX=9606 GN=PLCG2 PE=1 SV=4",0,FALSE,17.916,5,5,5,5,1265,147.8,6.64,13.5,5,cell differentiation;cellular homeostasis;metabolic process;regulation of biological process;response to stimulus;transport,cytosol;membrane,catalytic activity;protein binding;signal transducer activity,"Pf00017, Pf00018, Pf00168, Pf00387, Pf00388, Pf07653, Pf09279, Pf14604",5336,ENSG00000197943.9,16,Leptin signaling pathway; Signaling Pathways in Glioblastoma; B Cell Receptor Signaling Pathway; Corticotropin-releasing hormone signaling pathway; Myometrial Relaxation and Contraction Pathways; Microglia Pathogen Phagocytosis Pathway; GPR40 PATHWAY,PLCG2,Osteoclast differentiation; AGE-RAGE signaling pathway in diabetic complications; Pathways in cancer; Epithelial cell signaling in Helicobacter pylori infection; VEGF signaling pathway; Vibrio cholerae infection; MicroRNAs in cancer; EGFR tyrosine kinase inhibitor resistance; Phosphatidylinositol signaling system; Platelet activation; Natural killer cell mediated cytotoxicity; Fc gamma R-mediated phagocytosis; Neurotrophin signaling pathway; Fc epsilon RI signaling pathway; Thyroid hormone signaling pathway; Axon guidance; Phospholipase D signaling pathway; Proteoglycans in cancer; ErbB signaling pathway; Metabolic pathways; HIF-1 signaling pathway; Inositol phosphate metabolism; Non-small cell lung cancer; Ras signaling pathway; NF-kappa B signaling pathway; B cell receptor signaling pathway; Inflammatory mediator regulation of TRP channels; Glioma; Calcium signaling pathway; Epstein-Barr virus infection; Leukocyte transendothelial migration,DAP12 signaling; FCERI mediated Ca+2 mobilization; Synthesis of IP3 and IP4 in the cytosol; Toll Like Receptor 4 (TLR4) Cascade; GPVI-mediated activation cascade; Dectin-2 family; Antigen activates B Cell Receptor (BCR) leading to generation of second messengers; FCERI mediated MAPK activation; CLEC7A (Dectin-1) signaling; Role of phospholipids in phagocytosis,61,0,991.1,1091,1029.3,945.5,548.6,523.6,608.6,553.5,543.7,575.1,991.1,760.7,750.4,860,215.5,171.9,188.1,112.9,50.4,40.4,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P54802,Alpha-N-acetylglucosaminidase OS=Homo sapiens OX=9606 GN=NAGLU PE=1 SV=2,0,FALSE,17.878,10,6,6,6,743,82.2,6.65,11.14,6,cell organization and biogenesis;metabolic process;response to stimulus,organelle lumen;vacuole,catalytic activity,"Pf05089, Pf12971, Pf12972",4669,ENSG00000108784.9,17,,NAGLU,Glycosaminoglycan degradation; Lysosome; Metabolic pathways,MPS IIIB - Sanfilippo syndrome B; HS-GAG degradation,13,0,625.8,531.9,516.8,742.9,520.6,643.1,503.4,783.6,853.4,713.4,625.8,370.9,376.8,675.7,204.5,211.2,155.6,159.9,79.2,50.2,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q96GC5,"39S ribosomal protein L48, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL48 PE=1 SV=2",0,FALSE,17.864,16,3,6,3,212,23.9,8.98,9.79,3,cell organization and biogenesis;metabolic process,membrane;mitochondrion;ribosome,protein binding,Pf00338,51642,ENSG00000175581.13,11,,MRPL48,,Mitochondrial translation initiation; Mitochondrial translation elongation; Mitochondrial translation termination,6,0,556.2,497.9,564.5,462.5,406.9,379.2,357.1,377.7,439.6,349.3,556.2,347.1,411.5,420.6,159.8,124.5,110.4,77.1,40.8,24.6,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9Y5B8,Nucleoside diphosphate kinase 7 OS=Homo sapiens OX=9606 GN=NME7 PE=1 SV=1,0,FALSE,17.811,16,5,5,5,376,42.5,6.47,11,5,metabolic process,cytosol,catalytic activity;metal ion binding;nucleotide binding;protein binding,Pf00334,29922,ENSG00000143156.13,1,,NME7,Metabolic pathways; Pyrimidine metabolism; Purine metabolism,Interconversion of nucleotide di- and triphosphates,6,0,220.3,253.9,249.8,244.3,215.4,246.2,239.7,342.2,334,424.4,220.3,177,182.1,222.2,84.6,80.8,74.1,69.8,31,29.8,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9BYN8,"28S ribosomal protein S26, mitochondrial OS=Homo sapiens OX=9606 GN=MRPS26 PE=1 SV=1",0,FALSE,17.797,22,5,6,5,205,24.2,10.39,14.19,5,cell organization and biogenesis;metabolic process;response to stimulus,membrane;mitochondrion;ribosome,RNA binding,Pf14943,64949,ENSG00000125901.5,20,,MRPS26,,Mitochondrial translation initiation; Mitochondrial translation elongation; Mitochondrial translation termination,6,0,885.5,921.9,864.6,910.2,894,794.9,563.5,866.2,517.6,629.5,885.5,642.7,630.3,827.9,351.1,261,174.2,176.7,48,44.3,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q8TCC3,"39S ribosomal protein L30, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL30 PE=1 SV=1",0,FALSE,17.749,29,4,9,4,161,18.5,9.99,27.29,4,cell organization and biogenesis;metabolic process,membrane;mitochondrion;ribosome,structural molecule activity,Pf00327,51263,ENSG00000185414.19,2,,MRPL30,Ribosome,Mitochondrial translation initiation; Mitochondrial translation elongation; Mitochondrial translation termination,7,0,2017.5,1947,2093.3,2240.9,2231.3,2150.4,1855.1,2170.3,2839.6,3929.7,2017.5,1357.5,1526,2038.2,876.4,706.1,573.3,442.8,263.4,276.4,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q8TCF1,AN1-type zinc finger protein 1 OS=Homo sapiens OX=9606 GN=ZFAND1 PE=1 SV=1,0,FALSE,17.726,18,4,4,4,268,30.8,7.39,16.63,4,,,metal ion binding,Pf01428,79752,ENSG00000104231.10,8,,ZFAND1,,,0,0,883.4,853.5,923.1,853.9,1003.9,1071.5,1032,932.5,1147.8,1267.9,883.4,595.1,672.9,776.7,394.3,351.9,319,190.3,106.5,89.2,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,O75380,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 6, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFS6 PE=1 SV=1",0,FALSE,17.724,31,3,4,3,124,13.7,8.28,15.14,3,cell organization and biogenesis;metabolic process;transport,membrane;mitochondrion,catalytic activity,Pf10276,4726,ENSG00000145494.11,5,Electron Transport Chain; Oxidative phosphorylation,NDUFS6,Metabolic pathways; Alzheimer's disease; Oxidative phosphorylation; Huntington's disease; Non-alcoholic fatty liver disease (NAFLD); Parkinson's disease,Complex I biogenesis,13,0,192.5,270.2,222.7,288.1,301.7,366.6,333.5,384.7,468.4,488.4,192.5,188.4,162.4,262,118.5,120.4,103.1,78.5,43.4,34.3,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q8TEA8,D-aminoacyl-tRNA deacylase 1 OS=Homo sapiens OX=9606 GN=DTD1 PE=1 SV=2,0,FALSE,17.724,21,5,7,5,209,23.4,8.24,19.35,5,metabolic process;regulation of biological process,cytoplasm;cytosol;nucleus,catalytic activity;DNA binding;metal ion binding;RNA binding,Pf02580,92675,ENSG00000125821.11,20,,DTD1,,,0,0,644.3,746.3,764.3,858.4,1284.9,1515.2,1461.6,1867.7,2238.8,1944.5,644.3,520.3,557.2,780.8,504.7,497.6,451.7,381.1,207.7,136.7,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P13984,General transcription factor IIF subunit 2 OS=Homo sapiens OX=9606 GN=GTF2F2 PE=1 SV=2,0,FALSE,17.722,22,6,7,6,249,28.4,9.23,11.69,6,metabolic process;regulation of biological process;response to stimulus,cytoskeleton;nucleus,catalytic activity;DNA binding;nucleotide binding;protein binding,Pf02270,2963,ENSG00000188342.11,13,Eukaryotic Transcription Initiation,GTF2F2,Basal transcription factors,Signaling by FGFR2 IIIa TM; RNA polymerase II transcribes snRNA genes; Abortive elongation of HIV-1 transcript in the absence of Tat; Tat-mediated HIV elongation arrest and recovery; Formation of HIV-1 elongation complex containing HIV-1 Tat; Formation of the HIV-1 Early Elongation Complex; mRNA Splicing - Major Pathway; FGFR2 alternative splicing; mRNA Splicing - Minor Pathway; TP53 Regulates Transcription of DNA Repair Genes; HIV Transcription Initiation; RNA Pol II CTD phosphorylation and interaction with CE during HIV infection; Formation of RNA Pol II elongation complex ; RNA Polymerase II Pre-transcription Events; RNA Polymerase II HIV Promoter Escape; Formation of HIV elongation complex in the absence of HIV Tat; RNA Polymerase II Transcription Pre-Initiation And Promoter Opening; Pausing and recovery of HIV elongation; RNA Polymerase II Promoter Escape; HIV elongation arrest and recovery; RNA Pol II CTD phosphorylation and interaction with CE; Viral Messenger RNA Synthesis; RNA Polymerase II Transcription Initiation; mRNA Capping; Pausing and recovery of Tat-mediated HIV elongation; Formation of the Early Elongation Complex,56,0,1262.7,1372.9,1230.6,1246.2,1350.4,1266.5,1131.8,1002.8,1084.8,1394.3,1262.7,957.2,897.2,1133.5,530.4,415.9,349.8,204.6,100.6,98.1,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,O43716,"Glutamyl-tRNA(Gln) amidotransferase subunit C, mitochondrial OS=Homo sapiens OX=9606 GN=GATC PE=1 SV=1",0,FALSE,17.718,41,4,4,4,136,15.1,5.05,11.21,4,cell organization and biogenesis;metabolic process;regulation of biological process,mitochondrion,catalytic activity;nucleotide binding;protein binding,Pf02686,283459,ENSG00000257218.5,12,,GATC,Metabolic pathways; Aminoacyl-tRNA biosynthesis,,2,0,546.1,505,483.3,477.5,552.1,661.8,730.1,695.2,938.2,1049.5,546.1,352.1,352.3,434.3,216.9,217.3,225.6,141.9,87,73.8,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q96BR5,Cytochrome c oxidase assembly factor 7 OS=Homo sapiens OX=9606 GN=COA7 PE=1 SV=2,0,FALSE,17.702,20,5,7,5,231,25.7,6.02,18.47,5,,mitochondrion;nucleus,protein binding,,65260,ENSG00000162377.5,1,,SELRC1; COA7,,,0,0,1775.8,1849.9,1836.1,1697.3,1916.6,1756,1998.5,1796.6,2284.2,2519.4,1775.8,1289.8,1338.5,1543.8,752.8,576.6,617.7,366.6,211.9,177.2,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,A2IDC6,"39S ribosomal protein L28, mitochondrial (Fragment) OS=Homo sapiens OX=9606 GN=MRPL28 PE=1 SV=1",0,FALSE,17.696,20,6,9,6,240,28.5,7.94,21.17,6,cell organization and biogenesis;metabolic process,cytosol;membrane;mitochondrion;ribosome,protein binding;RNA binding;structural molecule activity,Pf00830,10573,ENSG00000086504.15,16,,MRPL28,,,0,0,1860.1,1648.5,1847.6,1716,1251,984.4,733.3,617.2,480,368.1,1860.1,1149.4,1347,1560.8,491.4,323.2,226.6,125.9,44.5,25.9,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q6P587,"Acylpyruvase FAHD1, mitochondrial OS=Homo sapiens OX=9606 GN=FAHD1 PE=1 SV=2",0,FALSE,17.682,25,6,8,6,224,24.8,7.39,17.33,6,metabolic process,cytoplasm;cytosol;membrane;mitochondrion,catalytic activity;metal ion binding,Pf01557,81889,ENSG00000180185.11,16,,FAHD1,Tyrosine metabolism; Metabolic pathways,,2,0,684.3,692.5,765.3,698,831.9,944.8,933.4,1392.1,1771.9,1887.2,684.3,482.8,557.9,634.9,326.7,310.2,288.5,284.1,164.4,132.7,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q96NB3,Zinc finger protein 830 OS=Homo sapiens OX=9606 GN=ZNF830 PE=1 SV=2,0,FALSE,17.658,17,5,5,5,372,42,5.31,13.2,5,cell division;cell organization and biogenesis;development;metabolic process;regulation of biological process;response to stimulus,chromosome;nucleus,metal ion binding;protein binding,"Pf12171, Pf12874",91603,ENSG00000198783.5,17,,ZNF830,,Dual incision in TC-NER; Formation of TC-NER Pre-Incision Complex; Gap-filling DNA repair synthesis and ligation in TC-NER,6,0,341.2,305,333,332,260.1,283.3,365.9,323.7,383.1,417.4,341.2,212.7,242.8,301.9,102.2,93,113.1,66.1,35.5,29.4,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q8WVV4,Protein POF1B OS=Homo sapiens OX=9606 GN=POF1B PE=1 SV=3,0,FALSE,17.654,10,6,6,6,589,68,6.32,17.92,6,cell organization and biogenesis,,protein binding,,79983,ENSG00000124429.17,X,,POF1B,,,0,0,823.8,772.6,633,1078.3,754.2,972.2,1347.6,3039.8,2625.3,1713,823.8,538.7,461.5,980.8,296.2,319.3,416.5,620.2,243.5,120.5,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P14174,Macrophage migration inhibitory factor OS=Homo sapiens OX=9606 GN=MIF PE=1 SV=4,0,FALSE,17.653,36,4,11,4,115,12.5,7.88,28.91,4,cell organization and biogenesis;cell proliferation;cellular component movement;defense response;metabolic process;regulation of biological process;response to stimulus;transport,cell surface;cytoplasm;cytosol;extracellular;organelle lumen,catalytic activity;protein binding,Pf01187,4282,ENSG00000276701.2; ENSG00000240972.1,22; CHR_HSCHR22_1_CTG7,Adipogenesis; Spinal Cord Injury,MIF,Phenylalanine metabolism; Tyrosine metabolism,Gene and protein expression by JAK-STAT signaling after Interleukin-12 stimulation; Neutrophil degranulation; Interleukin-12 family signaling; Cell surface interactions at the vascular wall,13,0,2651.9,2744.8,2690.1,3170.3,2917.3,3384.1,4541.9,4949,4246.4,4246.3,2651.9,1913.7,1961.1,2883.6,1145.8,1111.2,1403.8,1009.8,393.9,298.6,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,I3L170,Microtubule-associated protein OS=Homo sapiens OX=9606 GN=MAPT PE=1 SV=1,0,FALSE,17.651,16,4,4,4,341,35.7,9.85,12.16,4,,cytoplasm;cytoskeleton,protein binding,Pf00418,,ENSG00000277956.4,CHR_HSCHR17_2_CTG5,Regulation of Microtubule Cytoskeleton; Alzheimers Disease; Copper homeostasis,,,,3,0,231.2,231.6,221.3,214.8,245.8,252.7,269.2,294.3,375.5,319.8,231.2,161.5,161.3,195.4,96.6,83,83.2,60,34.8,22.5,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,I3L2L5,Mapk-regulated corepressor-interacting protein 1 OS=Homo sapiens OX=9606 GN=MCRIP1 PE=1 SV=1,0,FALSE,17.634,42,4,5,4,92,10.5,9.41,15.88,4,,,,Pf14799,,ENSG00000225663.7,17,,,,,0,0,1279.9,1346.8,1578.7,1429.2,1676,2084.1,2637.8,3014.8,3837.2,2662.4,1279.9,939,1150.9,1300,658.3,684.4,815.3,615.1,355.9,187.2,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9UHQ1,Nuclear prelamin A recognition factor OS=Homo sapiens OX=9606 GN=NARF PE=1 SV=1,0,FALSE,17.567,16,5,5,5,456,51.1,7.08,6.5,5,metabolic process,nucleus;organelle lumen,catalytic activity;protein binding,"Pf02256, Pf02906",26502,ENSG00000141562.17,17,,NARF,,,0,0,43,74.8,48.3,67.1,55.8,29.8,51.5,48.1,52.4,92.7,43,52.1,35.2,61.1,21.9,9.8,15.9,9.8,4.9,6.5,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9UP83,Conserved oligomeric Golgi complex subunit 5 OS=Homo sapiens OX=9606 GN=COG5 PE=1 SV=3,0,FALSE,17.52,6,5,5,5,839,92.7,6.6,8.16,5,transport,cytoplasm;cytosol;Golgi;membrane,protein binding;transporter activity,"Pf05992, Pf08700, Pf10392",10466,ENSG00000164597.13,7,,COG5,,COPI-mediated anterograde transport; Intra-Golgi traffic; Retrograde transport at the Trans-Golgi-Network,11,0,637.3,595.8,478.9,447.7,213.5,250.6,318.9,325.4,474.5,486.4,637.3,415.4,349.1,407.2,83.9,82.3,98.5,66.4,44,34.2,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q92522,Histone H1x OS=Homo sapiens OX=9606 GN=H1FX PE=1 SV=1,0,FALSE,17.513,21,4,4,4,213,22.5,10.76,14.96,4,cell organization and biogenesis,chromosome;nucleus,DNA binding;protein binding;RNA binding,Pf00538,8971,ENSG00000184897.5,3,,H1FX,,,0,0,149.4,134.2,155.8,174.5,144.7,122.6,89.7,118.1,119.9,93.9,149.4,93.6,113.6,158.7,56.9,40.3,27.7,24.1,11.1,6.6,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9BZH6,WD repeat-containing protein 11 OS=Homo sapiens OX=9606 GN=WDR11 PE=1 SV=1,0,FALSE,17.506,5,6,7,6,1224,136.6,6.92,14.31,6,,cytoplasm;cytoskeleton;cytosol;membrane;nucleus,protein binding,,55717,ENSG00000120008.15,10,,WDR11,,,0,0,902.4,997.4,891.3,1029,1178.4,953.5,1144.9,1851,1169,4286.7,902.4,695.4,649.8,936,462.8,313.1,353.8,377.7,108.4,301.5,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q8NFV4,Protein ABHD11 OS=Homo sapiens OX=9606 GN=ABHD11 PE=1 SV=1,0,FALSE,17.492,11,3,5,3,315,34.7,9.48,12.66,3,,mitochondrion,catalytic activity,"Pf00561, Pf00756, Pf07819, Pf12695, Pf12697",83451,ENSG00000106077.18,7,,ABHD11,,,0,0,1025.2,1107.1,1107.4,980.9,1052.4,1236.1,2094,4218.1,5979.9,1068,1025.2,771.9,807.3,892.2,413.4,405.9,647.2,860.7,554.7,75.1,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q96SU4,Oxysterol-binding protein-related protein 9 OS=Homo sapiens OX=9606 GN=OSBPL9 PE=1 SV=2,0,FALSE,17.485,7,5,7,5,736,83.1,6.18,18.23,5,metabolic process;transport,cytosol;endosome;Golgi;membrane,transporter activity,"Pf00169, Pf01237, Pf15409, Pf15413",114883,ENSG00000117859.18,1,,OSBPL9,,Synthesis of bile acids and bile salts,5,0,761.3,608.7,782.4,673.4,586.1,582.8,518.4,508.7,807.9,784.5,761.3,424.4,570.4,612.5,230.2,191.4,160.2,103.8,74.9,55.2,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9UHA4,Ragulator complex protein LAMTOR3 OS=Homo sapiens OX=9606 GN=LAMTOR3 PE=1 SV=1,0,FALSE,17.431,41,3,3,3,124,13.6,7.34,14.84,3,metabolic process;regulation of biological process;response to stimulus;transport,endosome;membrane,enzyme regulator activity;protein binding;structural molecule activity,Pf08923,8649,ENSG00000109270.12,4,MAPK Signaling Pathway,LAMTOR3,MAPK signaling pathway; mTOR signaling pathway,Energy dependent regulation of mTOR by LKB1-AMPK; Neutrophil degranulation; MAP2K and MAPK activation; Regulation of PTEN gene transcription; mTORC1-mediated signalling; TP53 Regulates Metabolic Genes; Macroautophagy; Interleukin-20 family signaling,28,0,240.9,206.3,243.6,218.5,213,257.8,291.2,287.4,323.3,248.6,240.9,143.8,177.6,198.7,83.6,84.7,90,58.6,30,17.5,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q99543,DnaJ homolog subfamily C member 2 OS=Homo sapiens OX=9606 GN=DNAJC2 PE=1 SV=4,0,FALSE,17.428,13,7,7,7,621,72,8.7,14.87,7,cell organization and biogenesis;metabolic process;regulation of biological process,cytoplasm;cytosol;membrane;nucleus,DNA binding;enzyme regulator activity;protein binding;RNA binding,"Pf00226, Pf00249",27000,ENSG00000105821.14,7,,DNAJC2,,Regulation of HSF1-mediated heat shock response,4,0,2361,1904.5,1572.6,1625.6,1293.7,1476.2,1275,1645.4,1102.3,1104.4,2361,1327.8,1146.4,1478.6,508.1,484.7,394.1,335.7,102.2,77.7,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,O95260,Arginyl-tRNA--protein transferase 1 OS=Homo sapiens OX=9606 GN=ATE1 PE=1 SV=2,0,FALSE,17.391,12,4,4,4,518,59.1,7.93,11.21,4,metabolic process,cytoplasm;nucleus,catalytic activity;protein binding,"Pf04376, Pf04377",11101,ENSG00000107669.17,10,,ATE1,,,0,0,253.8,266.9,283.6,274.8,262,295.8,214.3,210.6,235.8,194.5,253.8,186.1,206.7,250,102.9,97.1,66.2,43,21.9,13.7,High,High,High,High,High,High,High,High,High,High,1,
